,name,anomaly,probability
2576,4277,0,0.0
2577,1360,0,0.0004657571464612
2578,11183,0,0.0
2579,12393,0,0.0
2580,363,0,0.0
2581,7083,0,0.0019018416813832
2582,8498,0,0.0009509208406916
2583,495,0,0.0023675988278445
2584,14163,0,0.0010091404839993
2585,6296,0,0.0026586970443827
2586,14396,0,0.0
2587,6735,0,0.0005239767897688
2588,8204,0,0.003842496458305
2589,338,0,0.0049874827766888
2590,9687,0,0.0016689631081526
2591,14645,0,0.0
2592,5928,0,0.0036484309806128
2593,8336,0,0.0
2594,8168,0,0.0
2595,12539,0,0.0
2596,1016,0,0.0
2597,14401,0,0.00098973393623
2598,14105,0,0.0
2599,5661,0,0.0005239767897688
2600,9019,0,0.0
2601,10823,0,0.0017465892992295
2602,13642,0,0.0
2603,11765,0,0.0008732946496147
2604,1255,0,0.0
2605,9128,0,0.0004851636942304
2606,8096,0,0.0003881309553843
2607,37,0,0.0005239767897688
2608,11112,0,0.0
2609,4524,0,0.0004657571464612
2610,11507,0,0.0004269440509227
2611,7772,0,0.0
2612,10358,0,0.0
2613,13222,0,0.0035708047895359
2614,12231,0,0.0
2615,4386,0,0.0
2616,7293,0,0.0
2617,12252,0,0.0
2618,1345,0,0.0
2619,14797,0,0.0
2620,2517,0,0.0044635059869199
2621,14516,0,0.0
2622,11037,0,0.0
2623,9841,0,0.0
2624,1827,0,0.0032797065729977
2625,3683,0,0.0019018416813832
2626,14347,0,0.0
2627,9488,0,0.0
2628,10644,0,0.0
2629,5718,0,0.0
2630,9907,0,0.0083642220885326
2631,14515,0,0.0
2632,2627,0,0.0004657571464612
2633,11446,0,0.0039007161016126
2634,14935,0,0.0008732946496147
2635,9931,0,0.0
2636,223,0,0.0006598226241533
2637,2046,0,0.0015913369170758
2638,4131,0,0.0011449863183838
2639,679,0,0.0009121077451532
2640,2311,0,0.0
2641,2743,0,0.005627898853073
2642,1457,0,0.0003687244076151
2643,10429,0,0.0046769780123813
2644,5290,0,0.0033767393118438
2645,8977,0,0.0
2646,1748,0,0.0004657571464612
2647,2434,0,0.0
2648,2048,0,0.0
2649,4269,0,0.0
2650,4426,0,0.0020959071590754
2651,13987,0,0.0
2652,10671,0,0.0014166779871528
2653,3502,0,0.0012420190572299
2654,11512,0,0.0017659958469987
2655,10164,0,0.0084418482796095
2656,507,0,0.0028139494265365
2657,7170,0,0.0006598226241533
2658,937,0,0.0052009548021502
2659,1813,0,0.0
2660,7342,0,0.0
2661,12601,0,0.0
2662,5623,0,0.0008732946496147
2663,4287,0,0.0
2664,14365,0,0.0
2665,3033,0,0.0035319916939975
2666,8269,0,0.0
2667,1306,0,0.0
2668,3512,0,0.0046963845601505
2669,2553,0,0.0
2670,4721,0,0.0009703273884608
2671,14915,0,0.0
2672,10972,0,0.0083254089929942
2673,9887,0,0.0011837994139222
2674,5884,0,0.0005821964330765
2675,2416,0,0.0
2676,5276,0,0.0004269440509227
2677,14429,0,0.0057055250441498
2678,610,0,0.0
2679,6401,0,0.0
2680,750,0,0.0
2681,5655,0,0.0007374488152302
2682,10404,0,0.0
2683,799,0,0.0
2684,8242,0,0.0004463505986919
2685,1959,0,0.0
2686,12580,0,0.0
2687,14328,0,0.0
2688,8180,0,0.0
2689,6546,0,0.0
2690,773,0,0.0008150750063071
2691,14512,0,0.0
2692,3444,0,0.0
2693,6119,0,0.0048322303945351
2694,14907,0,0.0
2695,5311,0,0.0
2696,12528,0,0.0004657571464612
2697,7361,0,0.0
2698,3568,0,0.0009509208406916
2699,12073,0,0.0
2700,8264,0,0.0
2701,786,0,0.0021541268023831
2702,7622,0,0.0
2703,10741,0,0.0
2704,4036,0,0.001610743464845
2705,1926,0,0.0
2706,5644,0,0.0
2707,1332,0,0.0
2708,7187,0,0.0
2709,12899,0,0.0
2710,11456,0,0.0
2711,3251,0,0.006966950649149
2712,5243,0,0.003396145859613
2713,10680,0,0.0017659958469987
2714,2376,0,0.0006210095286149
2715,9948,0,0.000718042267461
2716,14762,0,0.0
2717,13503,0,0.0006598226241533
2718,6493,0,0.0015525238215373
2719,14879,0,0.0007956684585379
2720,1430,0,0.0004657571464612
2721,775,0,0.0
2722,9744,0,0.0
2723,10245,0,0.0026781035921519
2724,1241,0,0.0003687244076151
2725,13453,0,0.0040559684837664
2726,8720,0,0.0
2727,1642,0,0.0
2728,9430,0,0.0
2729,6694,0,0.0006792291719226
2730,2648,0,0.0005627898853073
2731,2228,0,0.0
2732,10089,0,0.0
2733,7253,0,0.0
2734,8033,0,0.0004851636942304
2735,2079,0,0.0
2736,13757,0,0.0
2737,12617,0,0.0008927011973839
2738,9317,0,0.0
2739,3643,0,0.0
2740,2156,0,0.0
2741,4465,0,0.0019212482291525
2742,12862,0,0.0020376875157678
2743,3548,0,0.0
2744,11716,0,0.0007762619107686
2745,3903,0,0.0045799452735352
2746,7016,0,0.0
2747,5115,0,0.0
2748,6205,0,0.0
2749,3853,0,0.0
2750,9276,0,0.0005045702419996
2751,6915,0,0.0005045702419996
2752,11028,0,0.0
2753,1790,0,0.0005045702419996
2754,4066,0,0.0006210095286149
2755,8181,0,0.0
2756,4338,0,0.0
2757,588,0,0.0011837994139222
2758,14393,0,0.0004657571464612
2759,3867,0,0.0
2760,668,0,0.0
2761,1747,0,0.0048904500378427
2762,13398,0,0.0
2763,2524,0,0.0
2764,12572,0,0.0011449863183838
2765,7211,0,0.0004075375031535
2766,8909,0,0.0
2767,9020,0,0.0
2768,12292,0,0.0
2769,3621,0,0.0
2770,9967,0,0.0006986357196918
2771,8554,0,0.0
2772,14815,0,0.0057831512352267
2773,10760,0,0.0
2774,4884,0,0.0010867666750761
2775,11879,0,0.0
2776,2983,0,0.0016883696559219
2777,188,0,0.0
2778,9896,0,0.0
2779,12554,0,0.0
2780,2325,0,0.000718042267461
2781,5376,0,0.000718042267461
2782,2051,0,0.0
2783,1108,0,0.0024064119233829
2784,8675,0,0.0
2785,5299,0,0.0
2786,11120,0,0.0
2787,1460,0,0.0
2788,10016,0,0.0
2789,5312,0,0.0011449863183838
2790,13976,0,0.0015137107259989
2791,6283,0,0.0
2792,11948,0,0.0
2793,4608,0,0.0007762619107686
2794,11582,0,0.0
2795,11793,0,0.0
2796,1265,0,0.0
2797,6278,0,0.0
2798,3741,0,0.0
2799,2348,0,0.0
2800,14320,0,0.0006598226241533
2801,12739,0,0.0012808321527683
2802,4027,0,0.0
2803,8217,0,0.0
2804,13722,0,0.0055696792097653
2805,10444,0,0.0
2806,11218,0,0.0
2807,14431,0,0.0
2808,4738,0,0.0
2809,5993,0,0.0019988744202293
2810,5045,0,0.0
2811,11372,0,0.0
2812,1498,0,0.0
2813,14982,0,0.0006404160763841
2814,96,0,0.0
2815,8252,0,0.0
2816,7615,0,0.0050262958722272
2817,5133,0,0.0
2818,11016,0,0.0
2819,3343,0,0.0006210095286149
2820,13323,0,0.0005627898853073
2821,12706,0,0.0
2822,10544,0,0.0004269440509227
2823,11092,0,0.0
2824,14189,0,0.0005627898853073
2825,9914,0,0.0001940654776921
2826,3759,0,0.0022317529934599
2827,6312,0,0.0
2828,6039,0,0.0
2829,7298,0,0.0
2830,10621,0,0.0028527625220749
2831,1136,0,0.0001940654776921
2832,2912,0,0.0007374488152302
2833,7999,0,0.0
2834,446,0,0.0017854023947679
2835,4775,0,0.0
2836,5829,0,0.0
2837,10553,0,0.0
2838,14859,0,0.0012614256049991
2839,7783,0,0.0004657571464612
2840,2828,0,0.0
2841,6251,0,0.0
2842,11732,0,0.0
2843,426,0,0.0
2844,7224,0,0.0012808321527683
2845,1682,0,0.0
2846,3955,0,0.0008732946496147
2847,7198,0,0.0
2848,7613,0,0.0
2849,11219,0,0.0018630285858448
2850,4627,0,0.0016883696559219
2851,9222,0,0.0
2852,13669,0,0.0
2853,13534,0,0.0
2854,993,0,0.0
2855,13830,0,0.0010091404839993
2856,7849,0,0.000543383337538
2857,13470,0,0.0
2858,8967,0,0.002057094063537
2859,8513,0,0.0022317529934599
2860,12038,0,0.0
2861,6266,0,0.0
2862,14257,0,0.0
2863,6809,0,0.0
2864,7541,0,0.0
2865,1771,0,0.0
2866,13302,0,0.00098973393623
2867,9825,0,0.0008732946496147
2868,1483,0,0.001164392866153
2869,8944,0,0.0006986357196918
2870,9160,0,0.0038619030060742
2871,857,0,0.0
2872,3740,0,0.0
2873,3045,0,0.0
2874,6557,0,0.0006986357196918
2875,14677,0,0.0
2876,11238,0,0.0
2877,12469,0,0.0006792291719226
2878,8448,0,0.0
2879,427,0,0.0022899726367676
2880,1342,0,0.0007956684585379
2881,4588,0,0.0012420190572299
2882,7190,0,0.0006016029808457
2883,13567,0,0.001610743464845
2884,12444,0,0.0021153137068446
2885,1143,0,0.0
2886,13195,0,0.0015137107259989
2887,76,0,0.0066370393370723
2888,4261,0,0.0
2889,3877,0,0.0
2890,11412,0,0.0
2891,14578,0,0.0
2892,11499,0,0.0
2893,307,0,0.0
2894,5813,0,0.0005045702419996
2895,14602,0,0.0
2896,11562,0,0.0013196452483067
2897,5481,0,0.0016301500126142
2898,2189,0,0.0
2899,9163,0,0.0006404160763841
2900,1886,0,0.0
2901,13746,0,0.0004269440509227
2902,14993,0,0.000543383337538
2903,7654,0,0.0
2904,3996,0,0.0
2905,334,0,0.0015137107259989
2906,3864,0,0.0
2907,4820,0,0.0
2908,13584,0,0.0
2909,5182,0,0.0007956684585379
2910,1911,0,0.0004075375031535
2911,7536,0,0.0
2912,7729,0,0.0
2913,152,0,0.0
2914,13508,0,0.0016301500126142
2915,8797,0,0.0
2916,7429,0,0.0
2917,11932,0,0.0
2918,9198,0,0.0
2919,13189,0,0.0
2920,10439,0,0.0
2921,11823,0,0.0001940654776921
2922,12501,0,0.0009703273884608
2923,1917,0,0.0
2924,10652,0,0.0
2925,88,0,0.0
2926,3208,0,0.0006210095286149
2927,1274,0,0.0
2928,5877,0,0.0
2929,5946,0,0.0
2930,7465,0,0.0
2931,3995,0,0.0008927011973839
2932,4980,0,0.0019406547769217
2933,7815,0,0.0083642220885326
2934,9897,0,0.0016883696559219
2935,622,0,0.0
2936,4658,0,0.0
2937,10259,0,0.0015331172737681
2938,5253,0,0.0
2939,3109,0,0.0007374488152302
2940,13932,0,0.0042500339614585
2941,8647,0,0.0006016029808457
2942,14552,0,0.0007956684585379
2943,14051,0,0.0004075375031535
2944,5724,0,0.0064623804071493
2945,62,0,0.0
2946,7046,0,0.0021541268023831
2947,9062,0,0.0030468279997671
2948,5260,0,0.0
2949,10710,0,0.0004657571464612
2950,4910,0,0.0
2951,11877,0,0.0
2952,12395,0,0.0
2953,5730,0,0.0
2954,7024,0,0.0
2955,14887,0,0.0010285470317685
2956,5725,0,0.0
2957,12386,0,0.0029886083564594
2958,14834,0,0.0018630285858448
2959,12369,0,0.0
2960,14718,0,0.000271691668769
2961,1002,0,0.0033767393118438
2962,493,0,0.0
2963,1581,0,0.0
2964,2403,0,0.0012808321527683
2965,4514,0,0.0
2966,12199,0,0.0017659958469987
2967,11653,0,0.0
2968,1545,0,0.0005821964330765
2969,8230,0,0.0093927691203011
2970,14441,0,0.0031438607386132
2971,3038,0,0.0008732946496147
2972,9456,0,0.0
2973,6806,0,0.0
2974,5012,0,0.0
2975,9098,0,0.0
2976,3258,0,0.0064817869549185
2977,4232,0,0.0
2978,10313,0,0.0
2979,13295,0,0.0
2980,4647,0,0.0018048089425372
2981,5372,0,0.0
2982,9582,0,0.0017659958469987
2983,6139,0,0.0059384036173805
2984,8089,0,0.0003687244076151
2985,10109,0,0.0017465892992295
2986,12640,0,0.0
2987,11929,0,0.0008927011973839
2988,3357,0,0.0
2989,12611,0,0.0007956684585379
2990,13784,0,0.0009509208406916
2991,131,0,0.0
2992,7035,0,0.0
2993,8134,0,0.0
2994,8072,0,0.0
2995,12396,0,0.0005239767897688
2996,1320,0,0.0
2997,7309,0,0.0005821964330765
2998,13944,0,0.0007374488152302
2999,10051,0,0.0
3000,7647,0,0.0
3001,13693,0,0.0060548429039958
3002,10647,0,0.0
3003,3719,0,0.0
3004,290,0,0.0
3005,11997,0,0.0008538881018455
3006,14173,0,0.0
3007,1329,0,0.0004851636942304
3008,3926,0,0.0
3009,10772,0,0.0097226804323778
3010,4316,0,0.0007374488152302
3011,11255,0,0.0006986357196918
3012,1988,0,0.0014748976304605
3013,13462,0,0.0009509208406916
3014,10641,0,0.0
3015,7623,0,0.0015913369170758
3016,11157,0,0.0
3017,14729,0,0.0006210095286149
3018,11333,0,0.0
3019,12203,0,0.0024064119233829
3020,6977,0,0.0
3021,2961,0,0.0
3022,747,0,0.0017659958469987
3023,14182,0,0.0
3024,3114,0,0.0
3025,13502,0,0.0006986357196918
3026,1170,0,0.0
3027,4319,0,0.0008927011973839
3028,3372,0,0.0
3029,4661,0,0.0
3030,10047,0,0.0
3031,5936,0,0.0008538881018455
3032,2430,0,0.0006404160763841
3033,5625,0,0.0004075375031535
3034,6341,0,0.0006598226241533
3035,8522,0,0.000718042267461
3036,7445,0,0.0
3037,11603,0,0.0
3038,11520,0,0.0005821964330765
3039,10341,0,0.0
3040,10578,0,0.0045411321779968
3041,13840,0,0.0
3042,9350,0,0.0
3043,3318,0,0.0
3044,9397,0,0.0002910982165382
3045,7461,0,0.0009703273884608
3046,10633,0,0.0
3047,6476,0,0.0032991131207669
3048,1952,0,0.002328785732306
3049,8928,0,0.0029692018086902
3050,4234,0,0.0
3051,4845,0,0.0006792291719226
3052,13643,0,0.0013972714393836
3053,3678,0,0.0023675988278445
3054,14438,0,0.0
3055,766,0,0.0
3056,4317,0,0.0005627898853073
3057,10012,0,0.0051621417066118
3058,7916,0,0.0
3059,2575,0,0.0
3060,5016,0,0.0013972714393836
3061,11134,0,0.0
3062,11197,0,0.0
3063,14600,0,0.0
3064,3592,0,0.0
3065,11235,0,0.0
3066,11177,0,0.0
3067,8003,0,0.0
3068,7948,0,0.0
3069,14147,0,0.0
3070,8753,0,0.0
3071,6244,0,0.008131343515302
3072,13384,0,0.0
3073,3549,0,0.0
3074,14957,0,0.0037842768149973
3075,3532,0,0.0
3076,14838,0,0.000718042267461
3077,7603,0,0.0
3078,14215,0,0.0
3079,11279,0,0.0007956684585379
3080,13588,0,0.0
3081,14864,0,0.000543383337538
3082,13664,0,0.0
3083,12170,0,0.003396145859613
3084,14016,0,0.0
3085,7836,0,0.0
3086,4441,0,0.0049098565856119
3087,6216,0,0.0005821964330765
3088,13483,0,0.0013972714393836
3089,14497,0,0.0
3090,10046,0,0.0031826738341516
3091,11628,0,0.0
3092,1878,0,0.0
3093,1772,0,0.0
3094,12624,0,0.0008732946496147
3095,11083,0,0.0016301500126142
3096,6652,0,0.0011449863183838
3097,516,0,0.0
3098,6290,0,0.0046769780123813
3099,165,0,0.0
3100,6933,0,0.0
3101,13127,0,0.0
3102,12612,0,0.0
3103,4578,0,0.0
3104,14034,0,0.0059578101651497
3105,8779,0,0.001164392866153
3106,2400,0,0.0015137107259989
3107,12652,0,0.0
3108,4879,0,0.0016495565603834
3109,1010,0,0.0
3110,10903,0,0.0029109821653826
3111,6116,0,0.0
3112,2362,0,0.0
3113,8717,0,0.0013584583438452
3114,2704,0,0.0
3115,458,0,0.0
3116,3824,0,0.0
3117,8034,0,0.0013778648916144
3118,1689,0,0.0
3119,4561,0,0.001610743464845
3120,7531,0,0.0015913369170758
3121,4129,0,0.0
3122,13871,0,0.0
3123,13490,0,0.0
3124,13114,0,0.0006598226241533
3125,488,0,0.0044440994391507
3126,8340,0,0.0
3127,792,0,0.0005821964330765
3128,10988,0,0.0005045702419996
3129,12124,0,0.0009121077451532
3130,2818,0,0.0003881309553843
3131,1142,0,0.0006986357196918
3132,6448,0,0.0059384036173805
3133,4931,0,0.0012614256049991
3134,10591,0,0.0
3135,7949,0,0.0007956684585379
3136,10208,0,0.0
3137,3959,0,0.0007374488152302
3138,1435,0,0.0
3139,14334,0,0.0
3140,1950,0,0.0040365619359972
3141,9557,0,0.0
3142,5514,0,0.0007568553629994
3143,12520,0,0.0006986357196918
3144,10606,0,0.0
3145,12291,0,0.0
3146,8642,0,0.0043470667003046
3147,1968,0,0.002328785732306
3148,14505,0,0.0006210095286149
3149,14294,0,0.0
3150,10888,0,0.0
3151,1171,0,0.0
3152,11049,0,0.0002134720254613
3153,13330,0,0.0
3154,11921,0,0.0013196452483067
3155,13540,0,0.0
3156,5955,0,0.0004851636942304
3157,9112,0,0.0
3158,2289,0,0.0009509208406916
3159,5660,0,0.0
3160,10795,0,0.0001358458343845
3161,13563,0,0.0
3162,8924,0,0.0003687244076151
3163,9546,0,0.0010479535795377
3164,1496,0,0.0011449863183838
3165,8551,0,0.0054920530186885
3166,10886,0,0.0
3167,5754,0,0.0032408934774592
3168,4671,0,0.0053368006365347
3169,2277,0,0.0
3170,4092,0,0.0
3171,8605,0,0.0
3172,2203,0,0.0
3173,13391,0,0.0
3174,7523,0,0.001436084534922
3175,2785,0,0.0
3176,6475,0,0.0047740107512274
3177,10345,0,0.0
3178,2029,0,0.0
3179,8719,0,0.0
3180,3093,0,0.0013778648916144
3181,9412,0,0.0003105047643074
3182,6239,0,0.0
3183,8442,0,0.0
3184,6989,0,0.0005045702419996
3185,9957,0,0.0
3186,7133,0,0.0002134720254613
3187,6747,0,0.0
3188,794,0,0.0
3189,11814,0,0.0036096178850744
3190,867,0,0.0
3191,9407,0,0.0
3192,11013,0,0.0010673601273069
3193,9607,0,0.0062683149294571
3194,4229,0,0.0027363232354596
3195,10125,0,0.0012420190572299
3196,2565,0,0.0
3197,11977,0,0.0039395291971511
3198,6804,0,0.0
3199,12344,0,0.0
3200,6328,0,0.0003881309553843
3201,10334,0,0.0
3202,4549,0,0.0025228512099982
3203,10941,0,0.0023093791845368
3204,6001,0,0.0004269440509227
3205,7678,0,0.0
3206,8950,0,0.0
3207,4489,0,0.0
3208,13971,0,0.0079566845853791
3209,6899,0,0.0023093791845368
3210,10873,0,0.0
3211,1524,0,0.0
3212,7297,0,0.0
3213,8113,0,0.0011449863183838
3214,5399,0,0.000718042267461
3215,4817,0,0.0
3216,7887,0,0.0
3217,14867,0,0.0012420190572299
3218,12668,0,0.0006598226241533
3219,9807,0,0.0037648702672281
3220,6087,0,0.0024840381144598
3221,6236,0,0.0054338333753808
3222,2802,0,0.004288847056997
3223,139,0,0.0039395291971511
3224,9255,0,0.0009121077451532
3225,13672,0,0.0020765006113062
3226,14038,0,0.0
3227,3068,0,0.0
3228,11972,0,0.0
3229,8905,0,0.0
3230,837,0,0.003667837528382
3231,8527,0,0.0
3232,8676,0,0.0051427351588425
3233,13548,0,0.0
3234,445,0,0.0004657571464612
3235,9421,0,0.0
3236,4696,0,0.0
3237,6440,0,0.0010867666750761
3238,7868,0,0.0007762619107686
3239,8277,0,0.00322148692969
3240,13406,0,0.0019406547769217
3241,7140,0,0.0003881309553843
3242,1311,0,0.0
3243,12490,0,0.0
3244,8603,0,0.0
3245,11826,0,0.0
3246,5535,0,0.0
3247,8163,0,0.0040753750315356
3248,11524,0,0.0007374488152302
3249,3279,0,0.0
3250,2432,0,0.0
3251,7984,0,0.0
3252,14980,0,0.0008927011973839
3253,9238,0,0.0013196452483067
3254,3179,0,0.0
3255,4620,0,0.0024452250189213
3256,5181,0,0.0007762619107686
3257,13061,0,0.0
3258,6191,0,0.0
3259,3928,0,0.0
3260,10425,0,0.0
3261,4127,0,0.0018048089425372
3262,4307,0,0.0
3263,6828,0,0.0
3264,12603,0,0.0022511595412292
3265,12200,0,0.0
3266,3645,0,0.0
3267,398,0,0.0008150750063071
3268,14179,0,0.0
3269,4624,0,0.0
3270,3612,0,0.0
3271,2923,0,0.0
3272,13445,0,0.0
3273,0,0,0.0
3274,9274,0,0.0029692018086902
3275,7366,0,0.0
3276,3204,0,0.0
3277,4286,0,0.0040753750315356
3278,8313,0,0.0
3279,4972,0,0.0
3280,11009,0,0.0
3281,13702,0,0.0
3282,11091,0,0.0
3283,11622,0,0.0016883696559219
3284,8455,0,0.0
3285,11022,0,0.0005821964330765
3286,14044,0,0.0005821964330765
3287,8581,0,0.0004657571464612
3288,12081,0,0.0
3289,14946,0,0.0074909274389178
3290,6610,0,0.0008150750063071
3291,2117,0,0.0
3292,4214,0,0.0
3293,4999,0,0.0039395291971511
3294,5822,0,0.0
3295,11046,0,0.0
3296,13405,0,0.0
3297,6337,0,0.0
3298,8372,0,0.0
3299,5634,0,0.0
3300,8300,0,0.0008344815540763
3301,11317,0,0.0012226125094606
3302,9283,0,0.0
3303,4440,0,0.0021735333501523
3304,7883,0,0.0
3305,5006,0,0.0
3306,10062,0,0.0
3307,3483,0,0.0084224417318403
3308,6025,0,0.0
3309,229,0,0.0
3310,14114,0,0.0013778648916144
3311,4968,0,0.0006986357196918
3312,4257,0,0.0
3313,5014,0,0.0014554910826913
3314,4311,0,0.0011449863183838
3315,905,0,0.0
3316,13037,0,0.0006016029808457
3317,44,0,0.0
3318,17,0,0.0012808321527683
3319,5518,0,0.0
3320,9129,0,0.0011255797706146
3321,1974,0,0.0002134720254613
3322,13157,0,0.0008538881018455
3323,9994,0,0.0062877214772264
3324,8789,0,0.0
3325,14754,0,0.0019794678724601
3326,10653,0,0.0
3327,8065,0,0.000271691668769
3328,4020,0,0.0009703273884608
3329,12684,0,0.0
3330,8484,0,0.0007374488152302
3331,4291,0,0.0
3332,13533,0,0.0008344815540763
3333,4272,0,0.0013196452483067
3334,8246,0,0.0
3335,6272,0,0.0015331172737681
3336,11744,0,0.0
3337,9214,0,0.0008927011973839
3338,11162,0,0.0
3339,13951,0,0.0
3340,10370,0,0.0030662345475363
3341,3465,0,0.0
3342,274,0,0.0052397678976886
3343,10364,0,0.0016689631081526
3344,463,0,0.0007762619107686
3345,9206,0,0.0007956684585379
3346,9520,0,0.0
3347,3748,0,0.0
3348,558,0,0.0025810708533059
3349,5985,0,0.0078790583943022
3350,13685,0,0.0
3351,14823,0,0.0
3352,6144,0,0.0
3353,9676,0,0.0
3354,14524,0,0.0
3355,12766,0,0.0017271827514603
3356,14146,0,0.0014166779871528
3357,448,0,0.0
3358,11364,0,0.0
3359,5136,0,0.0008927011973839
3360,2442,0,0.0
3361,13207,0,0.0026586970443827
3362,7619,0,0.0008344815540763
3363,605,0,0.0
3364,13937,0,0.0
3365,7935,0,0.0
3366,713,0,0.0
3367,9496,0,0.0004463505986919
3368,4918,0,0.0
3369,4147,0,0.0
3370,1778,0,0.0
3371,797,0,0.0
3372,5059,0,0.0004851636942304
3373,833,0,0.0011061732228453
3374,3852,0,0.0003881309553843
3375,3627,0,0.0043082536047662
3376,3815,0,0.0013390517960759
3377,6621,0,0.0
3378,7639,0,0.0
3379,6751,0,0.0
3380,12516,0,0.0
3381,12299,0,0.0007374488152302
3382,2668,0,0.0
3383,2036,0,0.0
3384,7795,0,0.0
3385,7265,0,0.0
3386,9926,0,0.0011255797706146
3387,6792,0,0.0
3388,3898,0,0.0008150750063071
3389,3213,0,0.0
3390,13099,0,0.0
3391,6734,0,0.0056861184963806
3392,1730,0,0.0
3393,11186,0,0.0
3394,6591,0,0.00098973393623
3395,13628,0,0.0
3396,619,0,0.0034349589551514
3397,8874,0,0.0
3398,4188,0,0.0
3399,13491,0,0.0007956684585379
3400,1092,0,0.0016689631081526
3401,4833,0,0.0
3402,10609,0,0.0
3403,2637,0,0.0007956684585379
3404,2328,0,0.0019406547769217
3405,8364,0,0.0063653476683032
3406,9852,0,0.0
3407,4082,0,0.0
3408,5678,0,0.0013778648916144
3409,6992,0,0.0008150750063071
3410,4314,0,0.0
3411,9576,0,0.0
3412,7968,0,0.0
3413,12112,0,0.0
3414,1005,0,0.0011837994139222
3415,3951,0,0.0
3416,9796,0,0.0042306274136893
3417,4284,0,0.0
3418,11086,0,0.0
3419,922,0,0.0
3420,4872,0,0.0
3421,8826,0,0.0
3422,11057,0,0.0
3423,8053,0,0.0012420190572299
3424,6852,0,0.003396145859613
3425,11731,0,0.0045799452735352
3426,4054,0,0.0
3427,9377,0,0.0003493178598459
3428,8289,0,0.0010091404839993
3429,1922,0,0.0
3430,5057,0,0.0
3431,5048,0,0.0
3432,9773,0,0.0
3433,5217,0,0.0
3434,4896,0,0.0
3435,2568,0,0.001436084534922
3436,11713,0,0.0
3437,6412,0,0.0
3438,4853,0,0.0
3439,14535,0,0.0
3440,8131,0,0.0
3441,12992,0,0.0009703273884608
3442,13521,0,0.0
3443,4139,0,0.0
3444,1212,0,0.0019018416813832
3445,8794,0,0.0
3446,9166,0,0.0
3447,13193,0,0.0
3448,12029,0,0.0
3449,11595,0,0.0
3450,2257,0,0.0
3451,1523,0,0.002949795260921
3452,1260,0,0.0014748976304605
3453,4716,0,0.0071998292223796
3454,11852,0,0.0
3455,2874,0,0.0
3456,1122,0,0.0
3457,5416,0,0.0
3458,13354,0,0.0
3459,11247,0,0.0010091404839993
3460,6823,0,0.0012614256049991
3461,13681,0,0.0
3462,6871,0,0.0017271827514603
3463,4606,0,0.0
3464,11912,0,0.0036484309806128
3465,1199,0,0.0045023190824584
3466,13025,0,0.0009315142929224
3467,13143,0,0.0007956684585379
3468,8664,0,0.0
3469,3446,0,0.0002522851209998
3470,12447,0,0.0
3471,13920,0,0.0030662345475363
3472,11818,0,0.0005239767897688
3473,8386,0,0.0010091404839993
3474,1977,0,0.0047546042034582
3475,651,0,0.0
3476,7757,0,0.0
3477,1397,0,0.0011061732228453
3478,14830,0,0.0085000679229171
3479,5394,0,0.0022705660889984
3480,6542,0,0.0029692018086902
3481,4543,0,0.0004463505986919
3482,3225,0,0.0
3483,4769,0,0.0037648702672281
3484,4217,0,0.0
3485,1568,0,0.0
3486,12736,0,0.000271691668769
3487,9862,0,0.0005821964330765
3488,11423,0,0.0
3489,3851,0,0.008131343515302
3490,8969,0,0.0
3491,11085,0,0.0
3492,11627,0,0.0
3493,10729,0,0.0
3494,8578,0,0.0
3495,12808,0,0.0
3496,8529,0,0.0004851636942304
3497,12329,0,0.0023675988278445
3498,8634,0,0.0013778648916144
3499,13426,0,0.0018048089425372
3500,7512,0,0.001436084534922
3501,9712,0,0.0
3502,6807,0,0.0
3503,10388,0,0.000718042267461
3504,8698,0,0.0
3505,6625,0,0.0030856410953055
3506,10813,0,0.0
3507,14564,0,0.0
3508,11286,0,0.0
3509,8975,0,0.0
3510,10882,0,0.0
3511,3180,0,0.00322148692969
3512,8768,0,0.0
3513,8151,0,0.0
3514,7807,0,0.0
3515,13948,0,0.0036096178850744
3516,1538,0,0.0047157911079198
3517,12666,0,0.0
3518,6605,0,0.0008344815540763
3519,13281,0,0.0
3520,7014,0,0.0011837994139222
3521,3715,0,0.0013584583438452
3522,3565,0,0.0053173940887655
3523,888,0,0.0006598226241533
3524,5219,0,0.0
3525,13080,0,0.0
3526,5953,0,0.0039783422926895
3527,12039,0,0.000718042267461
3528,4553,0,0.0027363232354596
3529,2317,0,0.0
3530,6619,0,0.0
3531,3695,0,0.0022317529934599
3532,606,0,0.0007956684585379
3533,7847,0,0.0
3534,1579,0,0.0
3535,7146,0,0.0
3536,13452,0,0.0
3537,10095,0,0.0
3538,11421,0,0.0
3539,13243,0,0.0
3540,3587,0,0.0010673601273069
3541,432,0,0.0
3542,12260,0,0.0
3543,13335,0,0.0006792291719226
3544,8495,0,0.0
3545,6009,0,0.0
3546,444,0,0.0008732946496147
3547,12010,0,0.0020765006113062
3548,649,0,0.0068311048147645
3549,2195,0,0.0
3550,6691,0,0.0
3551,9528,0,0.0012420190572299
3552,14711,0,0.0
3553,2497,0,0.0
3554,8114,0,0.0
3555,2455,0,0.0
3556,4855,0,0.0021929398979215
3557,280,0,0.0008344815540763
3558,6547,0,0.007413301247841
3559,9076,0,0.004560538725766
3560,4923,0,0.0
3561,11678,0,0.0007374488152302
3562,11272,0,0.0
